#{"t_start": 1764480613.2480724, "env_id": "merge-v0"}
r,l,t
13.791185,15,545.046028
15.335624,17,545.94324
15.106234,17,546.784037
12.835229,17,547.612364
7.749735,9,548.05212
12.305258,16,548.863584
12.19143,16,549.613044
15.106234,17,550.495173
14.300679,16,551.349378
13.91179,16,552.21571
13.995123,16,553.047299
12.305258,16,553.924448
13.530721,16,554.761177
12.522505,17,555.635318
15.106234,17,556.56511
12.835229,17,557.360845
15.106234,17,558.356803
12.761389,17,559.249849
15.189568,17,560.184237
11.66203,16,561.02508
15.050671,17,562.012143
12.305258,16,562.838958
15.078457,17,563.799378
10.662926,14,564.59621
12.717334,14,565.340149
14.495123,17,566.264639
10.599095,12,566.926733
15.050679,17,567.918052
12.245364,16,568.726953
13.828457,16,569.635783
13.939568,16,570.531082
13.551665,17,571.433469
13.828457,16,572.30609
13.661788,15,573.104427
14.022901,16,573.987287
12.19143,16,574.800486
12.305258,16,575.722632
12.689172,17,576.618512
15.106234,17,577.701038
12.689172,17,578.906234
12.522505,17,579.817607
12.522505,17,580.69119
14.050679,16,581.573158
12.633616,17,582.441679
14.522901,16,583.315181
14.828457,17,584.13686
12.689172,17,584.993886
13.772901,16,585.863499
15.050679,17,586.762573
15.189568,17,587.65045
14.356234,16,588.548389
12.305258,16,589.398057
14.328457,16,590.272788
15.050679,17,591.197538
14.41179,16,592.080231
14.66179,17,592.98921
11.552541,16,593.910007
14.495123,17,594.822593
12.328061,17,595.652176
14.522901,16,596.521374
12.522505,17,597.428609
15.106234,17,598.38301
12.605839,17,599.252562
12.466385,15,600.051929
13.856234,16,600.93817
12.305258,16,601.799826
15.022901,17,602.661029
12.19143,16,603.467861
12.550283,17,604.271733
15.189568,17,605.15765
14.300679,16,605.995184
12.689172,17,606.84592
12.305258,16,607.679215
11.809709,16,608.558582
12.835229,17,609.417988
11.863365,16,610.286921
15.050679,17,611.235354
12.439172,17,612.138535
12.108097,16,612.969971
15.050679,17,613.936541
12.027481,16,614.773518
14.995123,17,615.72889
14.022901,16,616.555146
14.467344,16,617.434742
12.305258,16,618.265462
12.189172,17,619.218142
15.050679,17,620.169707
13.856234,16,621.048285
13.551665,17,621.961855
15.050679,17,622.867759
14.41179,16,623.753558
12.522505,17,624.639038
15.078457,17,625.612325
14.272901,16,626.476379
14.522901,16,627.359021
14.050679,16,628.199886
12.605839,17,629.032835
15.189568,17,629.944822
15.050679,17,630.846966
12.550283,17,631.734833
12.108097,16,632.543516
15.050679,17,633.43013
12.550283,17,634.344859
13.967346,16,635.235692
15.189568,17,636.151104
14.384012,16,636.990397
14.828457,17,637.913254
12.305258,16,638.766369
12.604448,15,639.553483
14.522901,16,640.439602
15.022901,17,641.373313
11.524764,16,642.200073
13.828457,16,643.044709
15.106234,17,643.955576
12.055258,16,644.814462
15.189568,17,645.746835
14.995123,17,646.594956
13.691531,17,647.444978
15.050679,17,648.383563
15.289563,17,649.229919
13.661779,15,650.043811
13.66179,15,650.824833
15.050679,17,651.665527
12.19143,16,652.477291
13.495114,15,653.280547
12.789167,17,654.189892
13.792171,17,655.084464
14.565433,16,655.964333
12.890784,17,656.831997
15.050679,17,657.802263
14.328457,16,658.688164
13.66179,15,659.475399
12.428641,15,660.322074
11.733172,15,661.138794
14.41179,16,662.096757
12.305258,16,662.968898
12.550283,17,663.798253
14.356234,17,664.723154
13.328457,16,665.685271
15.189568,17,666.779636
14.300679,16,667.946903
12.305258,16,668.908985
14.300679,16,670.081841
14.272901,16,671.094348
14.050679,16,672.075996
14.374518,16,672.969826
15.106234,17,673.998365
15.050679,17,674.96874
12.596345,17,675.866836
12.743105,17,676.75925
12.522505,17,677.726062
14.050679,16,678.722543
13.662776,17,679.688387
12.633616,17,680.603029
12.743105,17,681.502192
14.38239,16,682.350983
12.743105,17,683.163639
15.106234,17,684.059699
13.328456,15,684.854058
15.050679,17,685.831848
10.995199,16,686.769883
14.16179,16,687.609584
12.305258,16,688.41582
15.189568,17,689.25037
12.305258,16,690.117334
14.078457,16,690.973144
15.106234,17,691.942083
15.050679,17,692.78096
12.689172,17,693.608833
12.305258,16,694.434956
15.189568,17,695.367804
12.305258,16,696.16536
14.522901,17,697.0694
14.134012,16,697.928743
12.108097,16,698.70457
14.41179,16,699.612438
12.305258,16,700.438246
14.495123,17,701.334994
14.995123,17,702.299029
14.300679,16,703.194602
13.66179,16,704.065596
15.106234,17,705.005094
14.41179,17,705.936256
13.496109,17,706.838985
14.272901,16,707.727475
14.578457,17,708.654835
12.108097,16,709.49615
12.650863,15,710.293021
12.550283,17,711.138856
12.305258,16,712.002232
12.277481,16,712.820635
12.550283,17,713.660139
15.189568,17,714.550695
12.161394,17,715.503009
12.550283,17,716.317925
15.050679,17,717.243103
14.439503,16,718.080724
14.634012,17,718.92807
12.305258,16,719.721697
14.495123,16,720.59777
14.522901,16,721.481912
14.0414,17,722.412557
12.19143,16,723.206672
15.189568,17,724.073871
11.635875,16,724.972734
14.328457,16,725.837586
14.495123,17,726.763181
15.189568,17,727.688586
15.189568,17,728.616757
14.022901,16,729.457778
14.384012,16,730.35372
12.360814,16,731.203868
12.305258,16,732.014446
15.050679,17,732.982482
14.995123,17,733.906425
13.975165,17,734.715931
12.550283,17,735.553783
15.050679,17,736.503228
12.995123,15,737.319449
14.328457,16,738.156195
12.305258,16,738.989795
15.106234,17,739.926428
12.305258,16,740.769934
14.772901,17,741.708284
15.050679,17,742.694524
12.305258,16,743.562936
12.550283,17,744.426444
14.995123,17,745.388026
15.078457,17,746.307548
14.384012,16,747.13563
14.772901,17,748.045983
12.305258,16,748.865432
9.902511,12,749.505983
12.305258,16,750.362052
15.106234,17,751.288553
15.106234,17,752.255611
14.522901,16,753.126221
14.995123,17,754.026419
12.022505,17,754.954592
9.131864,11,755.482673
12.19143,16,756.28012
14.022901,16,757.167264
11.842845,15,757.983467
13.661788,15,758.759811
12.439172,17,759.590389
14.565433,16,760.456644
12.566945,17,761.304796
12.835229,17,762.255459
15.022901,17,763.222684
15.050679,17,764.190259
15.050679,17,765.17369
15.23563,17,766.113998
12.550283,17,766.979885
14.374518,16,767.887121
11.698598,16,768.755811
15.050679,17,769.727679
14.23373,16,770.528672
15.23563,17,771.426859
14.565433,16,772.312049
12.743105,17,773.192626
12.108097,16,773.988834
14.411505,16,774.855066
14.411505,16,775.728597
14.446736,16,776.571754
13.661788,15,777.362607
12.305258,16,778.224679
10.147781,12,778.842993
4.135993,5,779.118485
14.328457,16,780.006123
14.550679,16,780.877365
14.41179,16,781.756849
14.217346,16,782.605216
12.305258,16,783.434973
14.995123,17,784.358129
14.356234,16,785.248538
14.050679,16,786.105531
12.249703,16,786.921365
12.19143,16,787.687635
15.134012,17,788.632193
12.633616,17,789.441311
12.221925,16,790.294723
12.605839,17,791.208798
10.247087,12,791.844256
14.467346,16,792.744201
13.634998,17,793.652563
12.605839,17,794.512477
12.633616,17,795.366049
12.605839,17,796.266814
11.842845,15,797.046095
12.605839,17,797.938053
15.14118,17,798.813877
13.66179,15,799.548686
15.050679,17,800.439746
15.050679,17,801.362433
12.640784,17,802.182188
13.975165,17,803.044741
15.245122,17,803.946523
12.305258,16,804.788653
12.661394,17,805.629899
14.328457,16,806.486528
15.050679,17,807.436175
12.550283,17,808.290839
14.457852,16,809.152465
15.050679,17,810.162768
14.272901,16,810.965883
12.605839,17,811.817326
15.050679,17,812.671532
14.495123,16,813.541841
14.384012,16,814.43462
14.511175,16,815.278113
14.578179,16,816.127609
12.305258,16,816.907039
15.335624,17,817.800304
12.19143,16,818.624913
12.705833,17,819.493571
12.305258,16,820.347299
11.663653,16,821.211056
12.305258,16,822.002312
15.335624,17,822.947088
12.596345,17,823.802834
14.384012,17,824.721258
14.995123,17,825.721823
14.439557,16,826.520511
12.862729,17,827.423547
14.884012,17,828.392277
15.050679,17,829.334541
12.108097,16,830.154721
12.305258,16,830.998573
12.596345,17,831.87954
12.596345,17,832.66121
14.995123,17,833.623386
11.698598,16,834.503229
14.328457,16,835.389872
7.595702,9,835.881573
12.19143,16,836.702868
12.828398,14,837.453494
13.884012,16,838.305687
15.050679,17,839.241057
14.467346,16,840.082606
11.69143,16,840.938468
12.734197,15,841.736242
15.16179,17,842.642956
12.494727,17,843.508359
12.56753,15,844.336278
12.305258,16,845.207985
15.23563,17,846.068129
14.995123,17,846.943154
15.16179,17,847.875238
13.634998,17,848.794194
12.550283,17,849.605719
15.16179,17,850.510937
13.828457,16,851.401329
15.16179,17,852.329657
10.2914,12,852.94448
12.605839,17,853.824405
15.16179,17,854.736242
12.305258,16,855.556982
12.550283,17,856.395532
12.108097,16,857.224598
13.66179,15,858.053272
12.485234,17,858.861743
12.550283,17,859.720913
12.550283,17,860.556435
12.050283,17,861.437334
14.495123,16,862.321594
11.842845,15,863.090944
12.633616,17,863.993155
12.226376,16,864.821234
14.38239,16,865.711256
14.439557,16,866.523295
14.439503,16,867.366385
15.106234,17,868.270291
13.736615,17,869.164446
14.465438,16,870.058326
13.606233,15,870.865005
13.66179,15,871.664913
14.680074,17,872.576216
12.550283,17,873.429398
14.189568,16,874.280276
