#{"t_start": 1764748439.774726, "env_id": "custom-roundabout-v0"}
r,l,t
2.362752,15,96.819805
-0.33591,9,96.999833
-2.010482,5,97.103559
-0.690064,12,97.341027
0.925768,15,97.54927
-2.662712,3,97.622603
-2.179544,3,97.705753
-2.596159,9,97.888048
3.82242,15,98.219152
-0.394618,10,98.449848
-0.393378,11,98.665074
-0.167717,13,98.919293
0.270028,3,98.984038
-0.980649,7,99.127745
0.270028,3,99.182949
-0.625204,11,99.43294
-1.518574,6,99.558809
-0.995442,7,99.660784
5.253018,15,99.94658
-2.54198,7,100.107898
3.513912,15,100.392342
0.270028,3,100.446617
1.035772,15,100.698488
2.255505,8,100.861095
-2.384683,4,100.95785
-1.400755,7,101.102426
0.320028,3,101.156766
-1.230484,7,101.319182
0.544079,15,101.535697
-0.662329,13,101.795751
-0.632923,15,102.184291
-0.504019,8,102.322549
-0.421212,13,102.616347
-0.831772,6,102.721678
-1.135379,7,102.844372
0.55336,15,103.131426
1.074127,15,103.427357
2.190835,15,103.679727
-2.312305,4,103.777444
-2.232433,4,103.874219
-0.550485,8,104.01625
-0.324652,14,104.291435
-0.17156,12,104.563608
-0.167774,10,104.731651
1.575446,15,104.983501
1.63661,15,105.276786
-0.166981,12,105.555974
-0.807396,6,105.642689
-0.337225,11,105.854319
1.006735,15,106.172048
-2.620918,3,106.216382
0.923288,15,106.550096
-2.017245,4,106.634297
2.109362,15,106.881745
0.111635,15,107.131457
-0.758649,6,107.236286
-0.63186,9,107.478047
-1.003057,9,107.634726
-2.66449,3,107.697056
-2.64873,5,107.782285
0.222853,15,108.114125
-2.216569,5,108.235311
-2.115323,9,108.415655
-2.708607,9,108.572723
-2.128954,3,108.645256
-1.524661,4,108.715338
-0.635175,11,108.964404
-0.639935,10,109.159439
0.315561,3,109.222847
2.530961,15,109.513796
0.004771,15,109.75982
-0.508721,13,109.984231
5.503628,15,110.270672
0.641003,15,110.519442
-0.361816,10,110.689928
-0.637161,10,110.833108
-0.285654,11,111.090497
-2.344513,6,111.23036
-2.421501,4,111.302964
-2.716179,6,111.427292
0.320028,3,111.491926
-0.414986,11,111.705858
-2.179017,3,111.790822
-0.25129,8,111.931159
-2.443942,6,112.057113
-0.471616,15,112.267432
-2.054711,5,112.356445
-0.526814,10,112.594819
1.422295,5,112.698779
0.360739,15,113.089175
-0.978418,7,113.251599
-0.101559,10,113.421307
1.037597,15,113.741822
1.79698,15,113.99641
-1.344879,7,114.228045
-0.793332,13,114.487681
2.441184,15,114.727206
3.60178,15,114.926237
-0.437789,11,115.215395
-0.474831,12,115.448889
0.291213,15,115.789165
-0.101957,10,115.947224
-2.287921,2,115.992169
-0.423658,11,116.178126
-2.523498,7,116.365647
0.56972,4,116.462391
-0.553469,13,116.722479
-2.288331,2,116.766549
-0.092564,11,116.97824
-2.024218,5,117.098916
-2.575929,3,117.162761
0.44171,15,117.450414
-0.348065,10,117.62211
-0.232749,8,117.779558
-0.442331,8,117.917332
-0.572953,12,118.158224
-2.263556,4,118.2555
-2.562717,3,118.309629
1.828062,15,118.641737
-1.447449,10,118.842812
-0.477929,11,119.030364
-1.376404,9,119.212575
4.405161,15,119.49501
-1.078141,5,119.583727
-0.408597,12,119.82247
2.952777,15,120.112346
5.564698,15,120.356913
1.725062,15,120.643705
-0.950206,7,120.788924
-2.724884,6,120.95025
-2.714309,3,121.014431
-2.18158,8,121.231807
-0.437843,9,121.408204
1.808785,15,121.797777
4.772913,15,122.048293
1.483106,9,122.281515
0.331839,15,122.619859
-0.12013,10,122.820629
0.743523,15,123.111706
-0.549548,8,123.305691
2.255627,9,123.458791
2.584973,12,123.785952
-0.411757,12,123.988683
-1.52775,4,124.071821
-0.37543,10,124.275132
2.172008,15,124.569113
0.171116,15,124.965606
-2.057088,5,125.086169
-1.908735,9,125.240704
-0.374063,15,125.573277
-2.774919,6,125.690828
-0.272632,9,125.843742
1.172656,15,126.130623
-2.161887,5,126.234746
-0.428061,11,126.488878
-0.195229,15,126.78312
-2.288312,2,126.827681
0.320028,3,126.881477
0.392276,15,127.176438
-1.305653,13,127.476205
-2.515113,3,127.539809
1.111582,15,127.874787
-2.733376,8,128.035284
-2.151293,5,128.138812
-2.246274,5,128.260518
-0.706992,9,128.440968
-2.179129,8,128.603379
4.989395,15,128.892074
-2.262301,4,128.99047
-2.146329,10,129.221591
2.885735,15,129.506165
-0.12943,9,129.713536
-0.222097,9,129.843015
0.919057,15,130.21959
1.347863,15,130.466374
1.560021,15,130.801575
-0.335409,10,131.030486
-0.363737,9,131.236745
-0.265579,10,131.378466
-0.458307,10,131.578166
-0.72678,13,131.841764
-0.422988,9,132.053173
-2.620948,3,132.116843
1.571577,15,132.409217
-1.543033,10,132.584336
5.0807,15,132.867258
1.827218,15,133.120487
-2.525929,3,133.193589
5.536873,15,133.480426
1.64666,15,133.822249
-0.151224,8,134.038581
5.360473,15,134.239697
-0.68505,15,134.578377
5.115696,15,134.778773
1.446479,15,135.028743
-1.089983,7,135.171124
-0.817115,6,135.27698
-0.44729,14,135.55437
1.687382,15,135.762733
-2.673603,8,135.899947
-0.252356,10,136.077578
4.950516,15,136.374926
-2.313159,4,136.460184
-0.429082,12,136.674183
-2.363185,4,136.744673
-0.517442,8,136.881946
-0.266935,9,137.070967
2.985268,15,137.360842
0.320028,3,137.425806
1.60257,15,137.800298
-0.619588,14,138.078286
0.315561,3,138.123882
-2.724892,6,138.266696
-0.432837,15,138.560369
1.679182,15,138.80628
-0.332667,10,139.108923
-0.417443,14,139.386553
-2.550179,7,139.529209
0.270028,3,139.595637
-0.814546,15,139.932293
-0.061939,10,140.10013
0.178668,12,140.338212
-2.128951,3,140.410935
-1.650336,6,140.536091
0.107198,15,140.778478
4.034521,15,141.024635
1.031223,15,141.31358
-0.361023,10,141.515029
5.328312,15,141.759576
-1.07403,5,141.831822
1.990094,15,142.126145
-0.198133,8,142.318897
-2.465672,5,142.407479
-0.392099,9,142.616918
1.193691,15,142.863379
0.315561,3,142.918186
1.405836,15,143.255295
-0.33591,9,143.499105
4.905729,15,143.700058
-0.281665,8,143.885725
5.484881,15,144.16685
1.436584,15,144.552695
2.541894,15,144.88025
-1.329922,8,145.066579
-0.49398,8,145.227096
-2.620918,3,145.290203
-0.540707,12,145.565759
1.577383,15,145.944572
0.628449,4,146.0426
-2.129023,3,146.116636
-0.273831,10,146.316721
-0.829413,8,146.480482
-2.128978,3,146.545384
0.691602,15,146.798398
2.419467,8,146.938659
1.39254,15,147.187576
-0.292025,9,147.373187
0.270028,3,147.428818
-0.621531,10,147.629994
-0.434415,13,147.885792
-1.969789,4,147.983488
-0.491922,14,148.301213
1.472295,5,148.420803
-1.985433,7,148.565104
