#{"t_start": 1764549363.365636, "env_id": "custom-roundabout-v0"}
r,l,t
18.842575,20,1712.65744
18.889235,20,1713.086941
18.867516,20,1713.507146
18.87694,20,1713.877325
18.968172,20,1714.250982
18.801012,20,1714.625426
18.87694,20,1714.992371
18.820065,20,1715.412807
18.835534,20,1715.743265
18.824655,20,1716.111134
18.818348,20,1716.48079
18.795202,20,1716.856051
18.834024,20,1717.233561
18.867327,20,1717.608678
18.890552,20,1717.979673
18.854675,20,1718.3533
19.022968,20,1718.688558
18.869235,20,1719.062622
18.815169,20,1719.492728
18.796714,20,1719.911533
18.832302,20,1720.235388
18.853959,20,1720.66633
18.953076,20,1721.038164
18.813183,20,1721.400104
18.787348,20,1721.66182
18.854346,20,1722.052221
18.78769,20,1722.534935
18.863719,20,1722.903617
18.873825,20,1723.271649
18.896336,20,1723.589154
18.846089,20,1723.912789
18.806043,20,1724.342318
18.801012,20,1724.710877
18.833752,20,1725.146088
18.892964,20,1725.460361
18.831501,20,1725.891592
18.84569,20,1726.260812
18.867384,20,1726.575996
18.827632,20,1726.999847
18.853506,20,1727.367053
18.862791,20,1727.6816
18.899774,20,1728.066823
18.770047,20,1728.380197
18.846325,20,1728.799555
18.899219,20,1729.113796
18.836851,20,1729.483296
18.865538,20,1729.971391
18.875209,20,1730.290144
18.89976,20,1730.708515
18.853188,20,1731.100006
18.993361,20,1731.466399
4.786312,6,1731.567161
6.741741,8,1731.749013
18.884044,20,1732.116948
18.802973,20,1732.546922
18.876124,20,1732.912423
18.877013,20,1733.338057
7.606685,9,1733.48636
18.878775,20,1733.860304
18.852766,20,1734.299183
18.823858,20,1734.675889
18.861315,20,1734.993015
18.765348,20,1735.318032
18.905075,20,1735.748921
18.855885,20,1736.181504
18.83569,20,1736.555943
18.869692,20,1736.930402
18.762811,20,1737.385458
18.861315,20,1737.758604
18.828334,20,1738.079659
18.845243,20,1738.507415
18.861846,20,1738.936916
18.87153,20,1739.252196
18.880245,20,1739.631723
18.838261,20,1740.06257
18.925951,20,1740.447881
18.91378,20,1740.822165
18.901259,20,1741.133737
18.863317,20,1741.548824
18.90819,20,1741.863029
18.900944,20,1742.236645
18.801156,20,1742.606407
18.80903,20,1742.921456
18.881515,20,1744.004476
18.854067,20,1744.435458
18.833889,20,1744.754721
18.788117,20,1745.128589
18.820838,20,1745.610731
18.884149,20,1746.090873
18.942592,20,1746.53343
18.771723,20,1746.964694
18.837985,20,1747.27823
18.715936,20,1747.758736
18.887595,20,1748.191754
18.888893,20,1748.679305
18.917753,20,1748.995232
18.872354,20,1749.421433
18.775942,20,1749.860918
18.895703,20,1750.172105
18.861714,20,1750.485351
18.816921,20,1750.847824
18.785674,20,1760.645381
18.84028,20,1761.017229
18.849913,20,1761.337716
18.844644,20,1761.714289
18.829245,20,1762.113107
18.858296,20,1762.511681
18.805783,20,1762.830616
18.939179,20,1763.093972
18.839127,20,1763.362359
18.79539,20,1763.784143
18.836077,20,1764.156367
18.880381,20,1764.580673
18.879263,20,1764.964627
18.867409,20,1765.2393
18.860495,20,1765.559363
18.870377,20,1765.933833
18.836159,20,1766.190323
18.81362,20,1766.554683
18.807524,20,1766.924325
18.891405,20,1767.351532
18.876275,20,1767.780584
18.834288,20,1768.167679
18.705459,20,1768.600804
18.869235,20,1768.868614
18.80444,20,1769.292393
18.844497,20,1769.659863
18.864327,20,1769.921899
18.867409,20,1770.24014
18.99384,20,1770.610493
18.787743,20,1771.047774
18.85635,20,1771.451779
18.854067,20,1771.834532
18.865973,20,1772.21814
18.831034,20,1772.594824
18.82681,20,1773.098859
18.93626,20,1773.429924
18.834288,20,1773.869585
18.806043,20,1774.258576
18.856329,20,1774.582004
18.90177,20,1774.899791
18.82466,20,1775.165855
18.81777,20,1775.488605
18.863719,20,1775.856037
18.770981,20,1776.232434
18.861315,20,1776.664615
18.852766,20,1776.982576
18.877013,20,1777.31395
18.852476,20,1777.633116
19.002708,20,1777.953186
18.903748,20,1778.327732
18.981413,20,1778.696904
18.883726,20,1779.132514
18.874524,20,1779.503231
18.844944,20,1779.816002
18.858847,20,1780.188299
18.779765,20,1780.627935
18.879137,20,1781.059508
18.861246,20,1781.321663
4.789102,6,1781.45689
18.82697,20,1781.883524
18.868304,20,1782.253931
18.837866,20,1782.632863
18.889388,20,1783.012368
18.918944,20,1783.383793
18.840399,20,1783.664316
18.865868,20,1784.094623
18.886002,20,1784.415292
18.85361,20,1784.789455
18.88914,20,1785.218046
18.770482,20,1785.488429
18.847887,20,1785.859612
18.85822,20,1786.290516
18.84706,20,1786.674548
18.857391,20,1787.099194
18.916567,20,1787.467298
18.926881,20,1787.725417
4.771024,6,1787.862899
18.818663,20,1788.233831
18.860569,20,1788.605164
18.916424,20,1788.926841
18.90636,20,1789.297854
18.828072,20,1789.685122
18.774003,20,1790.130252
19.030733,20,1790.448144
18.837985,20,1790.764018
18.916567,20,1791.241696
18.842595,20,1791.668958
18.832262,20,1792.092499
18.899949,20,1792.359787
18.823149,20,1792.803247
18.873825,20,1793.123613
18.84569,20,1793.498444
18.807554,20,1793.926929
18.917182,20,1794.264743
18.862561,20,1794.648837
6.674251,8,1794.807447
18.824922,20,1795.23422
18.832299,20,1795.595683
18.851478,20,1795.966676
18.775515,20,1796.399606
18.866119,20,1796.719718
18.878772,20,1797.037599
18.858054,20,1797.462616
18.880711,20,1797.839429
18.878091,20,1798.15899
18.852041,20,1798.473828
18.898494,20,1798.853597
18.853707,20,1799.216317
18.88945,20,1799.587034
18.943211,20,1799.900216
18.833581,20,1800.275265
18.811015,20,1800.636009
18.844072,20,1809.441687
18.885466,20,1809.896581
18.907478,20,1810.266685
19.202925,20,1810.583391
18.833752,20,1811.011843
18.851702,20,1811.496686
18.861714,20,1811.868827
18.851154,20,1812.300084
18.859432,20,1812.617132
18.776257,20,1813.045465
18.854384,20,1813.4198
18.843739,20,1813.796423
18.79111,20,1814.167196
18.897337,20,1814.601984
18.851315,20,1814.969985
18.842265,20,1815.342993
18.858479,20,1815.774702
18.8453,20,1816.204738
18.728309,20,1816.575509
18.881163,20,1816.943624
18.90278,20,1817.315432
18.847887,20,1817.685578
18.88945,20,1818.06779
18.861874,20,1818.501426
18.794327,20,1818.935274
18.901627,20,1819.25805
18.882565,20,1819.575471
18.885136,20,1820.000991
18.782236,20,1820.433662
18.921982,20,1820.924619
18.836941,20,1821.290337
18.890572,20,1821.70521
18.85789,20,1822.077432
18.90819,20,1822.394807
18.890552,20,1822.765878
18.81965,20,1823.200526
18.811039,20,1823.596206
18.849913,20,1824.013152
18.903873,20,1824.373032
18.851024,20,1824.911291
18.859584,20,1825.355132
18.838641,20,1825.913225
18.83921,20,1826.625873
18.862044,20,1827.193961
18.826568,20,1827.702982
18.87694,20,1828.137074
18.874678,20,1828.538545
18.839217,20,1828.931898
18.898818,20,1829.308852
18.861401,20,1829.636687
18.837985,20,1830.067396
18.878416,20,1830.327766
18.8509,20,1830.748025
18.803022,20,1831.013823
18.86229,20,1831.381079
18.860495,20,1831.698995
18.801219,20,1832.071025
18.998377,20,1832.332707
18.845569,20,1832.717044
18.930783,20,1833.205149
18.85361,20,1833.521039
18.829111,20,1833.893431
18.892132,20,1834.20787
18.847887,20,1834.499156
18.684686,20,1834.946419
18.918017,20,1835.353128
18.827659,20,1835.700364
18.823133,20,1836.114102
18.863451,20,1836.612673
18.833395,20,1837.041644
18.923214,20,1837.529076
18.802409,20,1838.008657
18.90278,20,1838.461208
18.788815,20,1838.915629
18.963457,20,1839.257496
18.850243,20,1839.646505
18.874002,20,1840.708849
18.893294,20,1841.105888
18.93443,20,1841.375969
18.881712,20,1841.805963
18.917785,20,1842.237018
18.891372,20,1842.60809
18.868726,20,1842.975426
18.828447,20,1843.401439
18.839483,20,1843.821772
18.8501,20,1844.195304
18.90384,20,1844.563796
18.864535,20,1844.985288
18.923294,20,1845.296422
18.760649,20,1845.662076
18.82695,20,1846.028706
18.881135,20,1846.452211
18.87612,20,1846.820616
18.974681,20,1847.142792
18.881163,20,1847.481495
18.892565,20,1848.02565
18.88947,20,1848.443377
18.861224,20,1848.861927
18.881163,20,1849.353016
18.859984,20,1849.772869
4.742136,6,1849.869562
18.889177,20,1850.288873
18.793028,20,1850.758456
18.80522,20,1851.110125
18.747945,20,1851.521145
18.805668,20,1851.867902
18.858296,20,1852.155158
18.895383,20,1852.606364
18.878356,20,1853.061749
18.92768,20,1853.459681
8.604458,10,1853.697245
18.889511,20,1854.197973
18.857311,20,1854.473438
18.854067,20,1854.807711
18.786784,20,1855.256824
18.842265,20,1855.633987
18.785837,20,1856.075085
18.82697,20,1856.458175
18.916138,20,1867.124103
18.855905,20,1867.457927
18.77778,20,1867.799605
18.867486,20,1868.195133
18.834173,20,1868.535569
18.82607,20,1868.99552
18.873825,20,1869.334207
18.855276,20,1869.734442
18.789947,20,1870.06635
18.837965,20,1870.383246
18.86235,20,1870.805059
18.837274,20,1871.229229
18.845027,20,1871.602582
18.821516,20,1871.925192
18.851702,20,1872.2908
18.826202,20,1872.660365
18.822817,20,1873.030594
18.874478,20,1873.349806
18.820641,20,1873.774167
18.855966,20,1874.146622
18.816066,20,1874.46688
18.818993,20,1874.836351
18.962251,20,1875.203491
18.88486,20,1875.570169
18.897364,20,1875.989775
18.8311,20,1876.355786
18.844359,20,1876.669239
18.862044,20,1877.091951
18.875936,20,1877.45718
18.894399,20,1877.819818
18.837943,20,1878.137684
18.859697,20,1878.508974
18.824655,20,1878.875291
18.82697,20,1879.29718
18.931494,20,1879.660438
18.852192,20,1880.081124
18.822336,20,1880.505774
18.85027,20,1880.933756
18.840268,20,1881.409676
18.883726,20,1881.777907
18.888801,20,1882.147993
18.786456,20,1882.462133
18.838258,20,1882.832692
18.85403,20,1883.20494
18.904266,20,1883.627824
18.876817,20,1884.003311
18.847255,20,1884.371604
18.896711,20,1884.79208
18.81444,20,1885.22111
18.827046,20,1885.482938
18.839414,20,1885.852261
18.779765,20,1886.276077
18.837985,20,1886.544501
18.830794,20,1886.917982
18.882952,20,1887.28852
18.865002,20,1887.661718
18.881838,20,1888.146382
18.814268,20,1888.461637
18.855517,20,1888.885558
18.762811,20,1889.339469
18.901239,20,1889.661444
18.826202,20,1890.031623
18.849676,20,1890.346927
18.786107,20,1890.7227
18.852476,20,1891.092193
18.860495,20,1891.487866
18.849206,20,1891.907824
18.885317,20,1892.460741
18.77799,20,1892.878817
18.894397,20,1893.397186
18.892964,20,1893.778186
18.90819,20,1894.21982
18.8582,20,1894.583851
18.792608,20,1895.072602
18.877339,20,1895.472506
18.876016,20,1895.861111
18.914202,20,1896.300813
18.811345,20,1896.677199
18.868099,20,1897.040935
18.846419,20,1897.469736
18.80717,20,1897.89668
18.869692,20,1898.216835
18.880711,20,1898.48558
18.964343,20,1898.860321
7.651178,9,1898.982786
18.820109,20,1899.303397
18.82695,20,1899.619267
18.830065,20,1900.047164
18.853341,20,1900.570557
18.881085,20,1900.988325
18.895069,20,1901.548304
18.87694,20,1902.05373
18.83569,20,1902.494094
18.857092,20,1903.078717
18.874104,20,1903.508509
18.843573,20,1903.930615
18.837985,20,1904.345347
18.896252,20,1904.745801
18.854067,20,1905.145222
18.837141,20,1905.488586
18.79795,20,1905.946688
18.835241,20,1906.387095
18.798009,20,1906.710012
18.890666,20,1907.140784
18.850243,20,1907.571142
18.912163,20,1907.95105
18.795202,20,1908.395873
18.829249,20,1908.782778
18.886196,20,1909.179846
18.874456,20,1909.53251
18.862561,20,1909.886306
18.892743,20,1910.36094
18.855905,20,1910.769073
18.858601,20,1911.178819
18.812822,20,1911.600706
18.854067,20,1912.142617
18.871954,20,1912.553874
18.885317,20,1913.026708
18.859697,20,1994.366829
18.884475,20,1994.773291
18.869235,20,1995.18113
18.839041,20,1995.640154
18.856141,20,1996.099433
18.722692,20,1996.612381
18.849913,20,1997.015476
18.842435,20,1997.420287
18.854067,20,1997.818616
18.865538,20,1998.233274
18.892638,20,1998.643781
18.851315,20,1998.945009
18.908674,20,1999.356509
18.908729,20,1999.654987
18.874927,20,1999.95599
18.87153,20,2000.373708
18.822556,20,2000.712022
18.770328,20,2000.999422
18.854752,20,2001.325364
18.806624,20,2001.691406
18.799401,20,2002.113339
18.824643,20,2002.530348
18.886119,20,2002.953039
18.943528,20,2003.373659
18.844072,20,2003.749867
18.925745,20,2004.233125
18.896258,20,2004.550637
18.969901,20,2004.867986
18.778537,20,2005.361534
18.840399,20,2005.684404
18.894093,20,2006.05403
18.885136,20,2006.426852
18.793863,20,2006.740169
18.916177,20,2007.106484
18.829942,20,2007.420575
18.929348,20,2007.742413
18.899205,20,2008.058583
18.862789,20,2008.423648
18.827243,20,2008.742475
18.769469,20,2009.235796
18.863512,20,2009.735503
18.86694,20,2010.109286
18.861192,20,2010.533843
18.837965,20,2010.958003
18.869235,20,2011.273834
18.893534,20,2011.659352
18.846419,20,2012.032903
18.74674,20,2013.131992
18.809531,20,2013.453368
18.805016,20,2013.819409
18.870377,20,2014.142059
18.847658,20,2014.455727
18.831541,20,2014.826028
18.815169,20,2015.248778
18.848937,20,2015.731013
18.838442,20,2016.104611
18.830794,20,2016.473398
18.851081,20,2016.838001
18.813486,20,2017.211351
18.827649,20,2017.634293
18.855905,20,2017.947991
18.811185,20,2018.374547
18.828808,20,2018.800128
18.844402,20,2019.120392
18.802231,20,2019.439185
18.815409,20,2019.755717
18.965523,20,2020.07236
18.86914,20,2020.340017
18.715936,20,2020.832165
18.867103,20,2021.102945
18.868532,20,2021.475691
18.83569,20,2021.741987
18.739731,20,2022.114064
18.842102,20,2022.487654
18.846541,20,2022.800839
18.854067,20,2023.278678
18.851315,20,2023.594517
18.81925,20,2024.077584
18.916721,20,2024.389673
18.816274,20,2024.703954
18.86288,20,2024.970195
18.84569,20,2025.342029
18.910315,20,2025.663043
18.866547,20,2025.974013
18.87153,20,2026.294669
18.808001,20,2026.554651
18.80903,20,2026.819156
18.85361,20,2027.192345
18.889019,20,2027.512381
18.866119,20,2027.967172
18.867832,20,2028.301878
18.843662,20,2028.724773
18.847381,20,2029.04262
18.888276,20,2029.353537
18.8013,20,2029.723624
18.852564,20,2030.207297
18.825156,20,2030.573557
18.815169,20,2031.003016
18.82664,20,2031.366823
18.88452,20,2031.738363
4.786621,6,2031.874609
18.908919,20,2032.242893
18.915334,20,2032.732387
18.923948,20,2033.159489
18.913169,20,2033.472597
18.842575,20,2033.785778
18.842575,20,2034.104975
18.911728,20,2034.424956
18.712684,20,2034.747149
18.834963,20,2035.17215
18.897118,20,2035.598681
18.8443,20,2036.0303
18.82695,20,2036.451421
18.842265,20,2036.779581
18.747186,20,2037.20526
18.793107,20,2037.623845
18.874823,20,2038.050178
18.850131,20,2038.369953
18.920527,20,2038.634056
18.75031,20,2039.009421
18.790348,20,2039.381573
18.85361,20,2039.754462
18.737125,20,2040.118974
18.780581,20,2040.601912
18.969407,20,2040.964191
18.902899,20,2142.886692
18.842265,20,2143.282517
18.844721,20,2143.631399
18.855655,20,2143.970214
18.908263,20,2144.260373
18.915266,20,2144.665685
18.818993,20,2145.014282
18.927179,20,2145.360083
18.888561,20,2145.609794
18.854463,20,2145.857319
18.76357,20,2146.210689
18.889013,20,2146.555726
18.760317,20,2146.905707
18.782946,20,2147.312946
18.747186,20,2147.729049
18.811618,20,2148.144666
18.808441,20,2148.561288
18.900729,20,2148.920397
18.811015,20,2149.279381
18.828447,20,2149.643669
18.863788,20,2150.00159
18.871338,20,2150.311067
18.864567,20,2150.566123
18.778436,20,2151.014131
18.873009,20,2151.383295
18.802409,20,2151.80537
18.899247,20,2152.227805
18.854611,20,2152.653389
18.833752,20,2152.973815
18.905075,20,2153.290638
18.868601,20,2153.606159
18.85588,20,2163.423573
18.735509,20,2163.885583
18.851702,20,2164.253154
18.852776,20,2164.618012
18.912058,20,2164.935727
18.833752,20,2165.308599
18.845627,20,2165.792491
18.849377,20,2166.178111
18.775515,20,2166.496696
18.811463,20,2166.866713
18.9207,20,2167.235131
18.816246,20,2167.613569
18.845763,20,2167.919285
18.766308,20,2168.180802
18.850866,20,2168.655777
18.878416,20,2168.967379
18.816537,20,2169.396402
18.863988,20,2169.854675
18.90278,20,2170.118898
18.81407,20,2170.49438
18.762155,20,2170.809888
18.896975,20,2171.181636
18.931296,20,2171.551197
18.850243,20,2171.980035
18.856515,20,2172.346513
18.86423,20,2172.715817
18.855905,20,2173.080372
18.848094,20,2173.39187
18.84706,20,2173.708077
18.864724,20,2174.081091
18.814879,20,2174.39528
18.869235,20,2174.765616
18.913057,20,2175.080813
18.847887,20,2175.504527
18.813993,20,2175.927448
18.923924,20,2176.353967
18.825156,20,2176.722995
18.85307,20,2177.094993
18.787743,20,2177.416053
18.791099,20,2177.736138
18.885317,20,2178.01406
18.865868,20,2178.504493
18.876263,20,2178.888587
18.900612,20,2179.310463
18.877013,20,2179.7468
18.806466,20,2180.231484
18.867327,20,2180.658571
18.874507,20,2181.088069
18.715936,20,2181.555729
18.906003,20,2181.868761
18.858269,20,2182.136647
18.779279,20,2182.514422
18.945622,20,2182.88063
18.884016,20,2183.204383
18.80903,20,2183.636152
18.903443,20,2184.007032
18.85361,20,2184.43918
18.842595,20,2184.875083
18.832425,20,2185.304933
18.853188,20,2185.677687
18.828235,20,2185.992677
18.856061,20,2186.261045
18.823302,20,2186.630595
18.795004,20,2187.057218
18.867327,20,2187.379268
18.858479,20,2187.695414
18.813634,20,2187.966577
18.846089,20,2188.336465
18.829061,20,2188.702821
18.873921,20,2189.025283
18.825095,20,2189.452797
18.835853,20,2323.27334
18.784,20,2323.622943
18.978163,20,2323.965353
18.869888,20,2324.262731
18.858336,20,2324.653525
18.912098,20,2325.0532
18.808164,20,2325.46162
18.842435,20,2325.916956
18.8582,20,2326.215756
18.846419,20,2326.565381
18.892964,20,2326.970555
18.764031,20,2327.271097
18.912118,20,2327.625892
18.791899,20,2328.041047
18.837582,20,2328.346106
18.871649,20,2328.702026
18.887155,20,2328.954403
18.912905,20,2329.353936
18.890923,20,2329.652116
18.873314,20,2330.05726
18.796714,20,2330.522735
18.818993,20,2330.930517
18.864535,20,2331.394906
18.825877,20,2331.755325
18.788908,20,2332.163793
18.818525,20,2333.304331
18.849377,20,2333.748231
18.78652,20,2334.107308
18.838073,20,2334.469876
18.769567,20,2334.779652
18.884168,20,2335.247907
18.877339,20,2335.613322
18.918658,20,2336.030581
18.819342,20,2336.44763
18.865002,20,2336.879756
18.853307,20,2337.339968
18.824891,20,2337.766061
18.796954,20,2338.193995
18.801462,20,2338.56056
18.86229,20,2338.871989
18.792395,20,2339.286173
18.801953,20,2339.542297
18.842154,20,2339.913537
18.876817,20,2340.282844
18.860311,20,2340.593125
18.862044,20,2340.958907
18.918405,20,2341.327907
18.879733,20,2341.76755
18.900761,20,2342.179254
18.842064,20,2342.671055
18.814715,20,2342.982469
18.90819,20,2343.343092
18.805995,20,2343.706114
18.881552,20,2344.013833
18.857026,20,2344.272849
18.870297,20,2344.688175
18.772375,20,2345.104456
18.815475,20,2345.417758
18.863849,20,2345.731624
18.755534,20,2346.208764
18.81777,20,2346.469745
18.855905,20,2346.783314
18.789906,20,2347.142184
18.86793,20,2347.559469
18.812579,20,2347.922367
18.860311,20,2348.287001
18.789994,20,2348.761053
18.896252,20,2349.12158
18.856998,20,2349.429299
18.87694,20,2349.79206
18.781329,20,2350.105286
18.874621,20,2350.415528
18.930923,20,2350.784212
18.832008,20,2351.151058
18.775184,20,2351.573988
18.85789,20,2351.992322
18.863006,20,2352.307101
18.855905,20,2352.621875
18.885317,20,2352.989656
18.892964,20,2353.299575
18.803595,20,2353.715446
18.811325,20,2354.030896
18.80802,20,2354.514473
18.786606,20,2354.940768
18.908465,20,2355.308924
18.830065,20,2355.731358
18.86292,20,2356.152331
4.775882,6,2356.251861
18.812579,20,2356.679273
18.857643,20,2357.047416
18.834024,20,2357.419753
18.850243,20,2357.833816
18.893935,20,2358.257376
18.830875,20,2358.627536
18.90737,20,2358.940509
18.84902,20,2359.20711
18.869235,20,2359.52296
18.829934,20,2359.782998
18.907684,20,2360.143068
18.915688,20,2360.457737
18.727534,20,2360.888347
18.869235,20,2361.253546
18.882565,20,2361.620257
18.838442,20,2361.984949
18.8161,20,2362.408822
18.834837,20,2362.716796
18.881493,20,2363.083801
18.738219,20,2363.454193
18.875284,20,2363.878758
18.852372,20,2364.24404
18.866491,20,2364.666247
18.815169,20,2365.09241
18.795279,20,2365.457565
18.948388,20,2365.767361
18.854364,20,2366.028224
18.816442,20,2366.342056
18.929025,20,2366.822894
18.873825,20,2367.085674
18.886119,20,2367.399952
18.880848,20,2367.823869
18.86546,20,2368.194706
18.84087,20,2368.566122
18.861714,20,2368.931319
18.90649,20,2369.351619
18.82162,20,2369.826417
18.873188,20,2370.199384
18.950845,20,2370.460525
18.872801,20,2370.830678
18.865868,20,2371.255926
18.837985,20,2371.684242
18.915688,20,2372.109046
18.850243,20,2372.590753
18.867409,20,2372.909342
18.72864,20,2373.389016
18.873845,20,2373.871596
18.816442,20,2374.186596
18.855905,20,2374.50708
18.815169,20,2374.827068
18.791567,20,2375.139771
18.822817,20,2375.510272
18.884957,20,2375.827357
18.888597,20,2376.095456
18.875124,20,2376.525391
18.722594,20,2377.014998
18.743934,20,2377.384355
18.903319,20,2377.753984
18.753844,20,2378.119518
18.850592,20,2378.548686
18.798211,20,2378.863414
18.86462,20,2379.230221
18.87612,20,2379.548726
18.869211,20,2379.919617
18.848568,20,2380.291985
18.838126,20,2380.6091
18.786606,20,2381.031904
18.851702,20,2381.352192
18.869157,20,2381.669858
18.780213,20,2382.098252
18.837985,20,2382.51899
18.805211,20,2382.886806
18.805572,20,2383.367455
18.781329,20,2383.742091
18.82697,20,2384.226061
18.829471,20,2384.706861
18.842077,20,2385.0757
18.807176,20,2385.344283
18.922995,20,2385.711333
18.889464,20,2386.083902
18.882565,20,2386.457104
18.826531,20,2386.826722
18.819555,20,2387.257908
18.730151,20,2387.569732
18.866491,20,2387.993344
18.86694,20,2388.360737
18.812748,20,2388.675428
18.869681,20,2389.049998
18.780581,20,2389.468671
18.787413,20,2389.937895
18.822349,20,2390.415944
18.756867,20,2390.733089
18.83292,20,2391.105928
18.890947,20,2391.482381
18.851738,20,2391.856622
18.860495,20,2392.279866
18.854069,20,2392.591713
18.812196,20,2392.912264
18.801175,20,2393.227219
18.904066,20,2393.650685
18.771229,20,2393.91791
18.773963,20,2394.340877
18.777768,20,2394.655227
18.877975,20,2395.022508
18.856998,20,2395.391147
18.855688,20,2395.82085
18.835783,20,2396.244204
18.88945,20,2396.564261
18.862666,20,2396.991006
18.885319,20,2397.362219
18.863819,20,2397.730196
18.875322,20,2398.099038
18.823149,20,2398.581659
18.786606,20,2398.955603
18.822817,20,2399.324426
18.832599,20,2399.689908
18.854067,20,2400.115183
18.762365,20,2400.482917
18.92915,20,2400.792736
18.792432,20,2401.167432
18.897337,20,2401.48385
18.850078,20,2401.748586
18.865538,20,2402.115368
18.828447,20,2402.538366
18.832599,20,2402.859878
18.772899,20,2403.346984
18.712684,20,2403.614794
18.877669,20,2404.038956
18.949886,20,2404.405709
18.815475,20,2404.72544
18.900866,20,2405.040029
18.777816,20,2405.411442
18.86195,20,2405.733719
18.93944,20,2406.106916
18.833889,20,2406.474661
18.84487,20,2406.73792
18.84028,20,2407.104899
18.822556,20,2407.52951
18.87694,20,2407.897053
18.842595,20,2408.263746
18.752276,20,2408.580416
18.975805,20,2408.893154
18.822801,20,2409.319096
18.824003,20,2410.524484
18.823841,20,2410.847808
18.90407,20,2411.164382
18.842575,20,2411.485214
18.771723,20,2411.856939
6.766999,8,2412.04043
18.785094,20,2412.470765
18.846419,20,2412.949698
18.76285,20,2413.381027
18.84805,20,2413.702383
18.862685,20,2414.078495
18.885317,20,2414.504069
18.847887,20,2414.937779
18.824655,20,2415.419518
18.826452,20,2415.854659
18.838442,20,2416.234091
18.798221,20,2416.721565
18.842595,20,2417.100629
18.892638,20,2417.422221
18.866491,20,2417.73995
18.848483,20,2418.107952
18.846419,20,2418.534529
18.818598,20,2418.907274
18.84072,20,2419.341436
18.877931,20,2419.709858
18.83569,20,2420.080788
18.827088,20,2420.454332
18.817362,20,2420.866249
18.792651,20,2421.242545
18.849377,20,2421.667227
18.809686,20,2422.047761
18.844736,20,2422.418189
18.882375,20,2422.792235
18.863101,20,2423.114031
18.813486,20,2423.492173
18.706969,20,2423.986346
18.825245,20,2424.365036
18.826134,20,2424.737218
18.846089,20,2425.108347
18.744676,20,2425.427546
18.8877,20,2425.80274
18.9084,20,2426.180257
18.8582,20,2426.552369
18.904379,20,2426.92563
18.903,20,2427.418434
18.837293,20,2427.741923
18.842265,20,2428.226747
18.829111,20,2428.711228
18.871313,20,2429.13767
18.819367,20,2429.579013
18.791306,20,2429.899631
18.850243,20,2430.270296
18.837141,20,2430.694839
18.841373,20,2431.112613
18.906073,20,2431.485296
18.87555,20,2431.916528
18.775184,20,2432.341798
18.842154,20,2432.711607
18.804714,20,2433.033366
18.903204,20,2433.352608
18.843707,20,2433.667541
18.90819,20,2434.044367
18.831691,20,2434.361565
18.870297,20,2434.731251
18.860301,20,2435.048491
18.840731,20,2435.41894
18.766661,20,2435.737729
18.84959,20,2436.054505
18.887155,20,2436.425482
1.964223,3,2436.478055
18.853751,20,2436.848405
18.894093,20,2437.115936
18.844736,20,2437.494693
18.788859,20,2437.988324
18.669061,20,2438.421285
18.885317,20,2438.794255
18.789628,20,2439.173371
18.837563,20,2439.493771
18.757437,20,2439.869074
18.879479,20,2440.188134
18.834618,20,2440.61887
18.828808,20,2441.053486
18.754587,20,2441.478108
18.800231,20,2441.794761
18.9207,20,2442.11854
18.832221,20,2442.38306
18.736709,20,2442.761745
18.768705,20,2443.141191
18.834288,20,2443.572683
18.853599,20,2443.893766
18.893294,20,2444.32278
18.865274,20,2444.638083
18.897118,20,2444.959136
18.861714,20,2445.280435
18.900944,20,2445.545367
18.715936,20,2446.021619
18.83358,20,2446.398153
18.867713,20,2446.772141
18.846665,20,2463.295263
18.755356,20,2463.74395
18.817233,20,2464.042408
18.836852,20,2464.391467
18.818993,20,2464.792699
18.780048,20,2465.04733
18.87694,20,2465.406612
18.799927,20,2465.763014
18.826109,20,2466.173521
18.72864,20,2466.643859
18.841373,20,2467.058587
18.877276,20,2467.369412
18.815337,20,2467.780596
18.798815,20,2468.163427
18.803368,20,2468.59291
18.830406,20,2468.961092
18.818993,20,2469.448005
18.846089,20,2469.819458
18.796714,20,2470.20904
18.849377,20,2470.527082
18.899247,20,2470.956476
18.855224,20,2471.274097
18.77677,20,2471.760594
18.779279,20,2472.192128
18.815475,20,2472.68305
18.817357,20,2473.005529
18.834869,20,2473.324321
18.872225,20,2473.805378
18.810509,20,2474.172006
18.883569,20,2474.436583
18.818993,20,2474.817687
18.881493,20,2475.296994
18.751819,20,2475.727633
18.822817,20,2476.190699
18.870024,20,2476.640488
18.834618,20,2477.028382
18.896953,20,2477.455677
18.797861,20,2477.891837
18.806765,20,2478.312707
18.88945,20,2478.629076
18.7957,20,2479.004499
18.744265,20,2479.422338
4.791508,6,2479.543816
18.791567,20,2479.921456
18.920063,20,2480.350808
18.883336,20,2480.672781
18.835734,20,2481.152295
18.92039,20,2481.578742
18.890947,20,2482.012749
18.783526,20,2482.386277
18.81965,20,2482.757113
18.824635,20,2483.080248
18.875284,20,2483.397193
18.872623,20,2483.716259
18.912743,20,2484.084345
18.914302,20,2484.412333
18.850201,20,2484.780351
18.876925,20,2485.150301
18.871803,20,2485.583106
18.87694,20,2485.902791
18.829259,20,2486.275759
18.874865,20,2486.645859
18.923374,20,2486.913816
18.85789,20,2487.290975
18.674209,20,2487.720436
4.807549,6,2487.819366
18.864645,20,2488.139275
18.869694,20,2488.453429
