#{"t_start": 1763710297.7667186, "env_id": "highway-v0"}
r,l,t
6.926834,8,1489.478967
4.802741,6,1491.637151
5.110597,6,1493.577552
7.670858,9,1496.91774
5.119186,6,1498.982148
3.113864,4,1500.344826
5.750297,7,1502.854615
20.615723,22,1510.522945
1.906655,3,1511.608846
9.039185,10,1515.33869
1.97958,3,1516.337875
4.905856,6,1518.415006
3.973454,6,1520.495747
14.239185,16,1526.133675
9.305852,11,1529.949861
10.081149,11,1533.750831
4.156283,5,1535.516935
5.905853,7,1537.904757
22.356282,25,1546.650432
5.815723,7,1549.044661
2.112913,3,1550.140801
2.936086,4,1551.576673
14.039185,15,1556.752518
10.045945,11,1560.449019
18.468386,21,1567.767704
1.26221,2,1568.491824
7.11292,8,1571.284937
8.022975,9,1574.372224
1.839988,3,1575.381212
16.708453,19,1582.056682
4.045171,5,1583.828157
5.541411,7,1586.38686
13.546583,15,1591.703897
16.215463,18,1598.076786
8.372519,10,1601.474968
19.971278,21,1608.899069
15.949056,17,1614.804781
5.860174,7,1617.291991
12.068167,13,1621.872515
22.569781,24,1630.372756
9.794741,11,1634.840727
14.146326,16,1640.649547
5.815723,7,1643.055641
4.772523,6,1645.350902
10.815723,12,1649.706256
8.711837,10,1653.133956
11.905852,13,1657.61277
5.971279,7,1659.918492
3.039209,4,1661.247862
9.882389,11,1665.131446
1.906655,3,1666.150683
19.660167,21,1673.357599
6.088374,7,1675.757943
13.111713,15,1680.900261
5.305853,6,1683.135624
1.973321,3,1684.234914
20.92495,24,1689.251102
13.029056,14,1694.083662
6.771278,8,1696.903716
1.062773,2,1697.618743
7.749056,9,1700.722628
9.11292,10,1704.181302
0.954993,2,1704.872002
4.13483,5,1706.610337
6.505852,8,1709.323871
6.039186,7,1711.705672
11.949056,13,1716.336701
7.439185,9,1719.580211
2.772656,4,1720.932292
9.993501,11,1724.564095
3.816987,5,1726.296602
4.112919,5,1727.999819
5.728326,7,1730.413119
4.252522,5,1732.085788
20.395304,23,1740.204154
4.672448,6,1742.225846
9.971278,11,1745.879973
7.039185,8,1748.525864
4.001808,5,1750.201558
7.202741,8,1752.874198
7.639185,9,1755.894081
18.156282,19,1762.734239
6.039186,7,1765.388628
1.906655,3,1766.539754
21.039185,22,1774.403527
12.088374,13,1778.752127
10.072448,11,1782.487063
9.305852,11,1786.313732
1.131875,2,1786.999853
6.505852,8,1789.749021
7.801151,9,1792.886606
2.993644,4,1794.285837
2.638493,4,1795.750022
1.203144,2,1796.455565
10.504611,12,1800.705777
14.49163,16,1806.126009
9.519185,11,1810.21281
11.023723,12,1814.335625
1.973321,3,1815.347524
15.072448,16,1821.016556
13.039185,15,1826.213015
8.461408,10,1829.957714
1.994312,3,1831.13479
9.04393,10,1834.750262
7.904611,9,1837.794268
7.039185,8,1840.461834
2.039988,3,1841.493209
11.822305,13,1845.754122
8.993501,10,1849.211227
9.572519,11,1853.059317
17.739115,20,1859.693988
5.846217,7,1861.981517
12.039185,13,1866.398426
2.039988,3,1867.4568
6.039186,7,1869.906927
11.172519,13,1874.345626
14.992436,16,1879.915743
3.379579,5,1881.747059
8.039185,9,1884.850626
1.973321,3,1885.945568
13.394741,15,1891.040167
8.704611,10,1894.630784
11.172519,13,1899.491239
19.999485,21,1906.725578
6.971278,8,1909.48378
14.202741,15,1914.628302
5.689615,7,1917.060979
13.08239,15,1922.255508
7.926834,9,1925.307673
6.039186,7,1927.811722
12.117945,13,1932.988085
3.705875,5,1934.603744
3.928098,5,1936.19176
7.802741,9,1939.151827
2.772656,4,1940.49175
4.639189,6,1942.655307
12.842182,14,1947.43495
2.069476,3,1948.446348
19.436444,21,1955.694018
5.039189,6,1957.734865
3.993524,5,1959.439616
6.206834,7,1961.822549
15.347951,17,1967.713957
3.705875,5,1969.477962
3.890697,5,1971.153648
10.016963,11,1974.970554
8.594741,10,1978.656501
10.904611,12,1982.746267
1.973321,3,1983.826702
7.839185,9,1987.536154
5.926841,7,1989.952701
3.039322,4,1991.31345
2.039988,3,1992.349535
9.305852,11,1996.044472
21.51292,24,2004.165677
10.305852,11,2007.825904
5.594761,7,2010.195662
12.953801,14,2014.96113
5.439205,7,2017.389612
10.239185,12,2021.492337
8.372519,10,2024.904469
1.023137,2,2025.558634
7.184611,8,2028.305694
3.816987,5,2030.00302
1.973321,3,2031.034672
7.039185,8,2033.799392
16.805782,19,2040.429092
5.982319,7,2042.89345
4.756282,6,2044.945982
8.62692,10,2048.484949
2.861545,4,2049.865605
9.624031,11,2053.517607
13.372519,15,2058.819607
3.890697,5,2060.534096
5.172519,6,2062.535638
5.119186,6,2064.637615
1.021659,2,2065.35686
18.749056,20,2072.629009
3.919188,5,2074.351623
4.50597,6,2076.357619
15.016963,16,2081.879607
12.105852,14,2086.671485
9.971278,11,2090.389118
2.039988,3,2091.438573
3.816987,5,2093.162104
9.039185,10,2096.556451
2.00281,3,2097.591955
10.311713,12,2101.588917
12.504611,14,2106.374242
4.039209,5,2108.252733
1.839988,3,2109.331613
1.973321,3,2110.356427
5.305853,6,2112.514235
9.805736,11,2116.458361
21.325593,23,2124.278856
4.939114,6,2126.415485
8.039185,9,2129.47357
9.104618,10,2132.938498
9.572519,11,2136.585709
8.372519,10,2140.227545
12.905852,14,2144.977602
6.982319,8,2147.636731
1.839988,3,2148.669753
7.993501,9,2151.74558
30.388367,32,2162.892941
1.973321,3,2163.985545
10.039185,11,2168.057255
10.770214,12,2172.821572
18.59226,20,2179.843633
1.906655,3,2180.904325
3.816987,5,2182.625906
13.372519,15,2187.90436
3.716885,5,2189.569834
2.039988,3,2190.714244
7.039185,8,2193.544081
6.896963,8,2196.288131
12.039185,13,2200.937639
11.088393,12,2205.056666
2.772656,4,2206.462489
27.115652,30,2216.975816
10.305852,11,2220.850765
10.505852,12,2224.813995
8.978346,10,2228.208128
18.904611,20,2235.427566
16.528074,18,2241.782598
1.906655,3,2242.81971
1.995543,3,2243.845744
7.51292,9,2246.989574
6.202741,7,2249.479605
17.949056,19,2256.334694
1.839988,3,2257.430841
15.926834,17,2263.251821
6.637945,8,2265.886589
5.785852,7,2268.233361
1.906655,3,2269.282821
5.845171,7,2271.584668
11.172519,13,2276.005404
6.039186,7,2278.549855
4.639189,6,2280.505425
1.26221,2,2281.189444
9.926834,11,2284.930824
5.039189,6,2287.521415
4.639189,6,2289.637908
7.1935,8,2292.350506
5.750297,7,2294.676722
0.954993,2,2295.373842
16.069408,17,2301.13155
6.793501,8,2303.789975
9.904611,11,2307.834419
9.550296,11,2311.717324
6.029059,7,2314.146992
4.239342,6,2316.390275
10.039185,11,2320.397045
10.039185,11,2324.126661
2.859475,4,2325.505646
4.039209,5,2327.272568
8.971278,10,2330.717963
7.639185,9,2333.885599
12.416963,14,2338.891885
5.728075,7,2341.262625
7.039185,8,2344.193111
9.039185,10,2347.588675
10.528188,12,2351.688897
5.728075,7,2354.095409
1.928877,3,2355.072429
14.305852,15,2360.182927
12.039185,13,2364.702586
5.039189,6,2366.742791
3.039322,4,2368.125852
10.772519,12,2372.320036
4.405773,6,2374.313863
13.639185,15,2379.591494
10.402741,12,2384.453158
11.331968,13,2389.576848
9.039185,10,2393.738711
8.460167,10,2397.67486
5.689615,7,2400.227384
5.728075,7,2402.864483
2.156314,3,2403.904124
22.214482,24,2411.896977
6.955059,8,2414.570975
4.039209,5,2416.237462
8.668475,10,2419.706712
6.68363,8,2422.463474
5.039189,6,2424.545549
12.416963,14,2429.307491
14.328074,16,2434.830815
9.305852,11,2438.586583
14.837945,16,2444.040188
16.639185,19,2450.384554
8.808074,10,2453.688698
6.905855,8,2456.403738
17.492166,19,2463.33205
7.039185,8,2466.149435
14.328074,16,2471.979756
4.639189,6,2474.149129
2.972656,4,2475.575737
1.839988,3,2476.588919
10.771278,12,2480.857825
11.11292,12,2485.155447
13.215723,14,2490.069444
1.839988,3,2491.109061
14.039185,15,2496.433253
11.039185,12,2500.668411
16.646346,18,2506.914793
1.839988,3,2507.977087
1.08743,2,2508.625689
13.7935,15,2513.535611
5.039189,6,2515.544491
14.68114,16,2520.895483
1.203144,2,2521.622787
1.86221,3,2522.657966
5.773082,7,2525.012698
11.205782,13,2529.724671
15.039185,16,2535.996833
12.904611,14,2540.805508
12.072448,13,2546.345248
4.039209,5,2548.987714
22.791025,25,2556.990573
5.202741,6,2558.858541
2.039988,3,2559.98958
12.305852,13,2564.871135
3.305875,4,2566.264134
4.639189,6,2568.364748
4.039209,5,2570.139928
12.039185,13,2574.473712
6.206834,7,2577.023086
7.528637,9,2580.257601
13.747815,15,2585.670964
11.172519,13,2590.392502
7.199197,9,2593.708156
1.939068,3,2594.721311
4.039209,5,2596.462847
20.039185,21,2603.846383
5.971279,7,2606.415286
5.925776,7,2608.868325
10.903363,12,2613.083817
0.999437,2,2613.848735
29.872448,33,2625.99453
11.905852,13,2630.45191
6.11292,7,2632.925558
7.439185,9,2635.974255
10.239185,12,2640.053927
4.039209,5,2641.857607
