#{"t_start": 1764738393.5106578, "env_id": "merge-v0"}
r,l,t
4.987294,6,48.079519
6.987281,8,48.181018
4.135993,5,48.236605
6.230413,7,48.335488
6.398232,8,48.439741
11.416933,15,48.613982
4.213672,5,48.679618
7.209056,8,48.766719
5.151369,6,48.839449
11.663653,16,49.048253
13.244798,15,49.252445
3.969108,5,49.304982
4.189341,5,49.367156
3.25,4,49.413454
7.504799,9,49.535548
5.982197,7,49.623054
13.856225,16,49.817419
12.913298,16,50.037799
9.599171,11,50.180957
6.614171,8,50.288274
8.622505,10,50.420872
6.227784,7,50.514407
7.024832,8,50.616575
8.642343,10,50.739909
6.583485,8,50.846257
5.214521,6,50.915894
3.354346,4,50.968008
6.132123,7,51.053447
6.777808,8,51.154754
3.291637,4,51.210799
10.394962,12,51.377453
13.343389,16,51.574971
4.985987,6,51.653226
12.965446,15,51.843018
5.127553,6,51.914999
6.449279,8,52.018841
4.954208,6,52.100924
3.319415,4,52.165315
5.610086,7,52.270829
7.660565,9,52.379445
6.150098,7,52.468209
10.133148,12,52.608279
6.09719,7,52.686607
11.991491,13,52.85776
5.889701,7,52.964369
4.931074,6,53.046863
13.800679,16,53.280832
12.91178,14,53.525268
13.00783,15,53.726723
6.901369,8,53.828817
3.394444,4,53.882894
8.183573,10,53.99306
6.605304,8,54.084588
4.215457,5,54.144364
6.408104,8,54.249167
10.972488,15,54.435589
4.318148,5,54.507981
3.98939,5,54.575483
7.407908,9,54.714218
8.506073,10,54.83449
3.271012,4,54.881535
5.025898,6,54.955324
13.745122,15,55.145567
13.384012,15,55.333097
4.080361,5,55.386289
4.167187,5,55.451659
7.966391,9,55.54882
9.846956,12,55.673987
13.300671,15,55.876713
4.227778,5,55.934845
4.861737,6,56.004262
4.209056,5,56.066918
3.3085,4,56.113958
9.244259,11,56.244838
7.007396,8,56.345768
9.706826,11,56.50091
11.88555,16,56.695376
9.880908,12,56.839253
5.128279,6,56.914576
11.222488,15,57.096048
5.024832,6,57.176193
7.292389,8,60.301208
8.975666,11,60.421504
13.587518,16,60.597108
4.13419,5,60.650186
6.866505,8,60.736524
4.142316,5,60.79158
4.210213,5,60.841519
9.806875,12,60.971157
3.959503,5,61.021246
11.694701,15,61.190737
14.606234,17,61.369081
7.858097,9,61.465514
7.028315,8,61.558922
12.031069,14,61.709718
8.364514,10,61.825714
4.205599,5,61.882481
13.280069,15,62.052145
9.73606,11,62.185606
8.09774,9,62.287776
14.48563,16,62.475373
4.177822,5,62.53223
13.124518,15,62.709512
4.912854,6,62.78291
3.422222,4,62.822937
10.231289,12,62.965017
7.042771,8,63.055645
4.169612,5,63.111677
13.745122,16,63.295857
10.878425,12,63.440103
9.335752,11,63.575653
13.106226,15,63.737156
12.224513,14,63.92398
9.154145,11,64.054822
4.150826,5,64.112813
3.29037,4,64.153537
9.019605,11,64.285767
3.234815,4,64.332208
8.509504,10,64.443901
12.81734,14,64.604738
6.072585,7,64.683945
13.336777,16,64.896997
12.780721,16,65.085861
13.555947,15,65.264857
11.111377,15,65.443664
14.030721,17,65.652222
8.438816,10,65.768299
11.870345,15,65.936985
4.957042,6,66.004271
11.996109,14,66.174725
10.513685,13,66.334944
7.349162,9,66.438302
4.347945,5,66.494954
11.439926,14,66.67117
13.550354,15,66.868121
11.916368,16,67.054332
3.187679,4,67.104439
12.439242,14,67.285586
6.848327,8,67.378199
4.090614,5,67.435765
4.207749,5,67.500158
11.844839,13,67.685633
13.400674,15,67.866605
14.439568,17,68.084641
8.437958,10,68.208174
12.305258,16,68.403265
7.836855,9,68.533916
6.983636,9,68.643931
6.669798,8,68.755001
9.008892,11,68.874673
9.513642,11,69.017922
4.053676,5,69.084334
11.74285,15,69.282289
9.854819,11,69.428334
13.039507,15,69.632241
7.586464,9,69.746207
9.289042,12,69.913689
10.271713,13,70.092079
