#{"t_start": 1764970946.0686874, "env_id": "intersection-v1"}
r,l,t
0.0,7,317.549678
0.0,13,318.859552
-4.0,13,320.37552
0.0,4,320.60671
1.0,1,320.662714
0.0,1,320.796593
-3.0,9,321.630238
1.0,3,321.943738
2.0,13,323.138885
1.0,1,323.297602
1.0,1,323.394055
-3.0,5,324.085576
0.0,13,325.230729
0.0,1,325.394159
1.352285,11,326.909508
1.0,1,327.236771
0.0,1,327.447237
3.0,9,328.383943
0.0,1,328.540107
2.0,5,329.100172
0.0,1,329.286967
1.324822,6,330.067065
0.0,4,330.486647
3.0,7,330.9396
0.0,1,331.138745
0.0,1,331.261699
0.0,5,331.911608
0.0,13,334.183995
2.0,7,334.876841
2.642943,13,336.378611
0.0,1,336.498389
1.0,1,336.630363
-2.0,6,337.221671
0.0,1,337.300982
0.0,6,337.875235
0.0,1,338.027784
1.0,13,339.325542
1.0,10,340.506407
0.0,3,340.81503
0.695713,2,341.110666
1.0,2,341.356109
0.0,13,342.679148
0.0,13,344.136161
1.0,1,344.229186
1.68956,13,345.945101
0.0,13,347.971748
1.0,1,348.137648
1.0,1,348.29878
0.0,10,349.419347
-0.011017,8,350.158881
0.0,5,350.864998
1.0,4,351.149638
1.0,3,351.60379
-4.0,4,352.054017
0.0,1,352.195851
0.0,2,352.407094
0.0,13,354.157159
-3.0,6,354.740129
0.0,1,354.906351
0.0,1,354.986804
0.0,3,355.196051
0.0,13,356.506644
0.0,3,356.860557
0.0,1,356.95278
0.0,1,357.064924
0.0,1,357.167959
1.0,11,358.611511
-3.463591,3,358.845922
2.496427,13,360.96795
0.0,1,361.039037
0.0,13,362.115668
-4.342538,3,362.358157
1.0,7,363.150119
4.0,11,364.796307
1.0,1,364.934285
0.0,1,365.052685
1.0,13,366.155214
0.0,13,368.281938
1.214392,13,369.654752
0.0,13,371.426101
-5.0,1,371.566608
1.0,1,371.721846
0.0,1,371.830581
0.0,1,372.030829
1.0,13,373.588906
0.0,2,373.777238
0.0,13,375.545875
1.0,3,375.719201
1.0,4,376.150284
0.0,1,376.317113
0.0,4,376.625462
0.0,8,377.521672
0.0,1,377.657917
0.0,1,377.795411
0.0,13,379.855211
0.0,6,380.407951
0.0,13,382.755562
0.0,2,382.997181
-5.0,7,383.808578
0.0,13,384.826476
1.0,2,384.985276
0.157412,13,386.796774
1.0,2,386.971718
0.399715,13,389.654543
1.0,3,390.116517
1.0,4,390.609814
0.0,6,391.178988
3.0,10,392.481893
0.0,1,392.605276
1.0,1,392.743794
0.0,10,394.032845
1.0,6,394.754122
0.0,1,394.949046
1.148697,13,397.28171
0.0,13,399.614981
0.0,6,400.779656
1.0,1,400.930354
0.0,6,401.846898
-3.127303,6,402.633728
-5.0,6,403.497582
-4.0,9,404.469716
0.0,2,404.807287
3.0,8,405.826447
1.0,8,407.131612
1.0,2,407.392298
1.0,6,408.411616
1.0,7,409.483217
3.758514,6,410.062974
4.0,8,411.044733
1.0,1,411.191948
0.0,13,413.730437
1.0,3,414.034353
0.0,2,414.305364
1.0,1,414.487977
1.0,1,414.656618
0.0,4,415.224914
0.0,8,416.357246
0.0,10,417.685342
-4.950411,7,418.801916
0.0,2,418.969372
0.0,1,419.161787
1.0,1,419.348835
1.0,8,420.265475
2.0,8,421.008842
-5.0,9,422.443041
0.0,13,424.866029
0.0,1,425.077517
0.0,1,425.221587
0.0,4,425.717884
0.0,1,425.831533
0.0,1,425.937968
0.0,11,427.596279
0.0,1,427.785313
1.0,7,428.532921
1.0,13,430.794006
0.0,5,431.103533
-4.0,6,432.039438
0.0,1,432.132897
